               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
 DSO 1     1645,4.032     ,-3.17     ,4.76      ,0.0427    ,          ,          ,          ,          ,   8252726
 DSO 2     1639,          ,          ,          ,          ,0.032     ,0.190     ,0.429     ,0.0230    ,   8254202
 DSO 1     1646,4.032     ,3.77      ,1.79      ,0.0446    ,          ,          ,          ,          ,   8262726
 DSO 2     1640,          ,          ,          ,          ,0.290     ,0.131     ,0.349     ,0.0234    ,   8264202
 DSO 1     1647,4.032     ,0.00      ,4.37      ,0.0565    ,          ,          ,          ,          ,   8272726
 DSO 2     1641,          ,          ,          ,          ,0.488     ,0.071     ,0.349     ,0.0071    ,   8274202
 DSO 1     1648,4.032     ,0.99      ,1.79      ,0.0298    ,          ,          ,          ,          ,   8282726
 DSO 2     1642,          ,          ,          ,          ,0.488     ,0.171     ,0.488     ,0.0127    ,   8284202
 DSO 1     1649,3.984     ,0.60      ,2.18      ,0.0367    ,          ,          ,          ,          ,   8292726
 DSO 2     1643,          ,          ,          ,          ,0.230     ,0.349     ,0.012     ,0.0147    ,   8294202
 DSO 1     1650,3.778     ,0.60      ,4.96      ,0.0258    ,          ,          ,          ,          ,   8302726
 DSO 2     1644,          ,          ,          ,          ,0.111     ,-0.048    ,0.290     ,0.0159    ,   8304202
 DSO 1     1651,3.921     ,-0.99     ,2.38      ,0.0397    ,          ,          ,          ,          ,   8312726
 DSO 2     1645,          ,          ,          ,          ,0.210     ,-0.107    ,0.429     ,0.0139    ,   8314202
 DSO 1     1652,3.952     ,-0.40     ,0.40      ,0.0357    ,          ,          ,          ,          ,   8322726
 DSO 2     1646,          ,          ,          ,          ,-0.127    ,0.349     ,0.329     ,0.0171    ,   8324202
 DSO 1     1653,3.905     ,2.58      ,1.39      ,0.0397    ,          ,          ,          ,          ,   8332726
 DSO 2     1647,          ,          ,          ,          ,0.587     ,0.369     ,0.250     ,0.0222    ,   8334202
 DSO 1     1654,4.032     ,2.58      ,0.79      ,0.0347    ,          ,          ,          ,          ,   8342726
 DSO 2     1648,          ,          ,          ,          ,0.171     ,0.032     ,0.468     ,0.0147    ,   8344202
 DSO 1     1655,4.000     ,3.77      ,0.40      ,0.0387    ,          ,          ,          ,          ,   8352726
 DSO 2     1649,          ,          ,          ,          ,0.171     ,0.409     ,0.369     ,0.0123    ,   8354202
 DSO 1     1656,3.905     ,2.78      ,2.38      ,0.0367    ,          ,          ,          ,          ,   8362726
 DSO 2     1650,          ,          ,          ,          ,0.091     ,-0.087    ,0.052     ,0.0071    ,   8364202
 DSO 1     1657,3.857     ,-1.98     ,0.00      ,0.0288    ,          ,          ,          ,          ,   8372726
 DSO 2     1651,          ,          ,          ,          ,0.468     ,0.429     ,0.349     ,0.0135    ,   8374202
 DSO 1     1658,3.714     ,-0.40     ,3.97      ,0.0377    ,          ,          ,          ,          ,   8382726
 DSO 2     1652,          ,          ,          ,          ,0.131     ,0.012     ,0.468     ,0.0127    ,   8384202
 DSO 1     1659,3.794     ,-1.19     ,2.58      ,0.0377    ,          ,          ,          ,          ,   8392726
 DSO 2     1653,          ,          ,          ,          ,0.389     ,0.190     ,0.806     ,0.0131    ,   8394202
 DSO 1     1660,3.508     ,0.99      ,2.78      ,0.0298    ,          ,          ,          ,          ,   8402726
 DSO 2     1654,          ,          ,          ,          ,0.012     ,0.032     ,0.230     ,0.0171    ,   8404202
 DSO 1     1661,3.714     ,-2.18     ,3.97      ,0.0238    ,          ,          ,          ,          ,   8412726
 DSO 2     1655,          ,          ,          ,          ,0.488     ,0.171     ,0.806     ,0.0198    ,   8414202
 DSO 1     1662,3.556     ,0.00      ,4.37      ,0.0337    ,          ,          ,          ,          ,   8422726
 DSO 2     1656,          ,          ,          ,          ,0.706     ,0.389     ,0.250     ,0.0139    ,   8424202
 DSO 1     1663,3.873     ,1.19      ,3.97      ,0.0397    ,          ,          ,          ,          ,   8432726
 DSO 2     1657,          ,          ,          ,          ,0.210     ,0.071     ,0.230     ,0.0091    ,   8434202
 DSO 1     1664,3.714     ,-1.39     ,3.37      ,0.0466    ,          ,          ,          ,          ,   8442726
 DSO 2     1658,          ,          ,          ,          ,0.131     ,0.290     ,-0.008    ,0.0040    ,   8444202
 DSO 1     1665,3.429     ,1.39      ,4.37      ,0.0427    ,          ,          ,          ,          ,   8452726
 DSO 2     1659,          ,          ,          ,          ,0.310     ,-0.147    ,0.091     ,0.0079    ,   8454202
 DSO 1     1666,3.222     ,-2.98     ,5.95      ,0.0387    ,          ,          ,          ,          ,   8462726
 DSO 2     1660,          ,          ,          ,          ,0.349     ,0.111     ,0.508     ,0.0131    ,   8464202
 DSO 1     1667,3.190     ,-2.58     ,1.79      ,0.0387    ,          ,          ,          ,          ,   8472726
 DSO 2     1661,          ,          ,          ,          ,0.409     ,0.389     ,0.508     ,0.0032    ,   8474202
 DSO 1     1668,3.460     ,-2.18     ,-0.40     ,0.0417    ,          ,          ,          ,          ,   8482726
 DSO 2     1662,          ,          ,          ,          ,0.329     ,0.131     ,0.409     ,0.0167    ,   8484202
 DSO 1     1669,3.333     ,-0.40     ,3.97      ,0.0337    ,          ,          ,          ,          ,   8492726
 DSO 2     1663,          ,          ,          ,          ,0.091     ,0.190     ,0.349     ,0.0226    ,   8494202
 DSO 1     1670,3.460     ,3.17      ,6.15      ,0.0397    ,          ,          ,          ,          ,   8502726
 DSO 2     1664,          ,          ,          ,          ,0.250     ,0.230     ,0.448     ,0.0163    ,   8504202
 DSO 1     1671,3.429     ,-0.20     ,3.17      ,0.0546    ,          ,          ,          ,          ,   8512726
 DSO 2     1665,          ,          ,          ,          ,0.190     ,-0.127    ,0.627     ,0.0171    ,   8514202
 DSO 1     1672,3.508     ,2.58      ,4.37      ,0.0516    ,          ,          ,          ,          ,   8522726
 DSO 2     1666,          ,          ,          ,          ,0.052     ,0.409     ,0.250     ,0.0107    ,   8524202
 DSO 1     1673,3.365     ,2.38      ,0.79      ,0.0446    ,          ,          ,          ,          ,   8532726
 DSO 2     1667,          ,          ,          ,          ,0.230     ,0.190     ,0.250     ,0.0071    ,   8534202
 DSO 1     1674,2.937     ,0.20      ,4.37      ,0.0387    ,          ,          ,          ,          ,   8542726
 DSO 2     1668,          ,          ,          ,          ,0.190     ,0.250     ,0.349     ,0.0111    ,   8544202
 DSO 1     1675,3.270     ,-0.60     ,0.60      ,0.0367    ,          ,          ,          ,          ,   8552726
 DSO 2     1669,          ,          ,          ,          ,0.607     ,0.171     ,0.468     ,0.0063    ,   8554202
 DSO 1     1676,3.333     ,0.99      ,2.98      ,0.0367    ,          ,          ,          ,          ,   8562726
 DSO 2     1670,          ,          ,          ,          ,0.349     ,0.131     ,0.290     ,0.0127    ,   8564202
 DSO 1     1677,3.222     ,1.59      ,0.40      ,0.0347    ,          ,          ,          ,          ,   8572726
 DSO 2     1671,          ,          ,          ,          ,0.429     ,0.171     ,0.587     ,0.0075    ,   8574202
 DSO 1     1678,3.206     ,-1.19     ,4.37      ,0.0496    ,          ,          ,          ,          ,   8582726
 DSO 2     1672,          ,          ,          ,          ,0.429     ,0.230     ,0.349     ,0.0131    ,   8584202
 DSO 1     1679,3.270     ,-0.40     ,1.98      ,0.0466    ,          ,          ,          ,          ,   8592726
 DSO 2     1673,          ,          ,          ,          ,0.349     ,0.349     ,0.528     ,0.0127    ,   8594202
 DSO 1     1680,3.016     ,0.60      ,1.39      ,0.0565    ,          ,          ,          ,          ,   8602726
 DSO 2     1674,          ,          ,          ,          ,0.290     ,0.131     ,-0.206    ,0.0091    ,   8604202
 DSO 1     1681,3.111     ,0.40      ,0.00      ,0.0536    ,          ,          ,          ,          ,   8612726
 DSO 2     1675,          ,          ,          ,          ,0.131     ,0.389     ,-0.187    ,0.0127    ,   8614202
 DSO 1     1682,2.556     ,-2.58     ,1.39      ,0.0427    ,          ,          ,          ,          ,   8622726
 DSO 2     1676,          ,          ,          ,          ,0.032     ,0.310     ,0.528     ,0.0115    ,   8624202
 DSO 1     1683,2.857     ,-1.19     ,3.17      ,0.0427    ,          ,          ,          ,          ,   8632726
 DSO 2     1677,          ,          ,          ,          ,0.468     ,0.012     ,0.369     ,0.0060    ,   8634202
 DSO 1     1684,2.873     ,0.99      ,1.98      ,0.0437    ,          ,          ,          ,          ,   8642726
 DSO 2     1678,          ,          ,          ,          ,0.151     ,0.032     ,0.349     ,0.0127    ,   8644202
 DSO 1     1685,2.762     ,-0.20     ,3.17      ,0.0387    ,          ,          ,          ,          ,   8652726
 DSO 2     1679,          ,          ,          ,          ,0.389     ,0.032     ,0.488     ,0.0187    ,   8654202
 DSO 1     1686,2.698     ,0.00      ,3.57      ,0.0595    ,          ,          ,          ,          ,   8662726
 DSO 2     1680,          ,          ,          ,          ,0.250     ,0.349     ,0.746     ,0.0131    ,   8664202
 DSO 1     1687,2.889     ,-1.59     ,0.00      ,0.0655    ,          ,          ,          ,          ,   8672726
 DSO 2     1681,          ,          ,          ,          ,0.190     ,0.091     ,0.647     ,0.0202    ,   8674202
 DSO 1     1688,2.873     ,0.40      ,4.17      ,0.0536    ,          ,          ,          ,          ,   8682726
 DSO 2     1682,          ,          ,          ,          ,0.151     ,0.230     ,0.270     ,0.0107    ,   8684202
 DSO 1     1689,2.508     ,1.98      ,1.39      ,0.0476    ,          ,          ,          ,          ,   8692726
 DSO 2     1683,          ,          ,          ,          ,0.389     ,0.151     ,0.012     ,0.0103    ,   8694202
 DSO 1     1690,2.540     ,1.39      ,2.18      ,0.0357    ,          ,          ,          ,          ,   8702726
 DSO 2     1684,          ,          ,          ,          ,0.111     ,0.250     ,0.369     ,0.0095    ,   8704202
 DSO 1     1691,2.571     ,-2.58     ,1.59      ,0.0496    ,          ,          ,          ,          ,   8712726
 DSO 2     1685,          ,          ,          ,          ,0.210     ,0.409     ,0.310     ,0.0016    ,   8714202
 DSO 1     1692,2.381     ,-0.99     ,3.37      ,0.0198    ,          ,          ,          ,          ,   8722726
 DSO 2     1686,          ,          ,          ,          ,0.349     ,0.250     ,0.448     ,0.0159    ,   8724202
 DSO 1     1693,2.476     ,-1.39     ,-0.99     ,0.0397    ,          ,          ,          ,          ,   8732726
 DSO 2     1687,          ,          ,          ,          ,0.230     ,0.190     ,0.151     ,0.0175    ,   8734202
 DSO 1     1694,2.349     ,-1.59     ,3.37      ,0.0516    ,          ,          ,          ,          ,   8742726
 DSO 2     1688,          ,          ,          ,          ,0.468     ,0.012     ,0.448     ,0.0187    ,   8744202
 DSO 1     1695,2.524     ,-2.18     ,1.59      ,0.0516    ,          ,          ,          ,          ,   8752726
 DSO 2     1689,          ,          ,          ,          ,0.230     ,0.270     ,0.667     ,0.0187    ,   8754202
 DSO 1     1696,2.349     ,-1.59     ,2.78      ,0.0456    ,          ,          ,          ,          ,   8762726
 DSO 2     1690,          ,          ,          ,          ,0.548     ,0.210     ,0.329     ,0.0119    ,   8764202
 DSO 1     1697,2.476     ,4.76      ,4.96      ,0.0595    ,          ,          ,          ,          ,   8772726
 DSO 2     1691,          ,          ,          ,          ,0.329     ,0.250     ,0.131     ,0.0095    ,   8774202
 DSO 1     1698,2.460     ,0.40      ,5.36      ,0.0694    ,          ,          ,          ,          ,   8782726
 DSO 2     1692,          ,          ,          ,          ,0.071     ,0.131     ,0.349     ,0.0111    ,   8784202
 DSO 1     1699,2.095     ,-3.37     ,2.58      ,0.0476    ,          ,          ,          ,          ,   8792726
 DSO 2     1693,          ,          ,          ,          ,0.210     ,0.210     ,0.071     ,0.0060    ,   8794202
 DSO 1     1700,2.000     ,-0.60     ,4.96      ,0.0327    ,          ,          ,          ,          ,   8802726
 DSO 2     1694,          ,          ,          ,          ,0.389     ,0.171     ,0.071     ,0.0091    ,   8804202
 DSO 1     1701,2.032     ,1.19      ,2.78      ,0.0496    ,          ,          ,          ,          ,   8812726
 DSO 2     1695,          ,          ,          ,          ,0.349     ,0.052     ,0.508     ,0.0214    ,   8814202
 DSO 1     1702,2.190     ,-0.79     ,5.36      ,0.0288    ,          ,          ,          ,          ,   8822726
 DSO 2     1696,          ,          ,          ,          ,0.429     ,0.389     ,0.250     ,0.0163    ,   8824202
 DSO 1     1703,2.302     ,-1.19     ,2.98      ,0.0456    ,          ,          ,          ,          ,   8832726
 DSO 2     1697,          ,          ,          ,          ,0.429     ,0.270     ,0.508     ,0.0198    ,   8834202
 DSO 1     1704,2.175     ,-0.79     ,0.40      ,0.0387    ,          ,          ,          ,          ,   8842726
 DSO 2     1698,          ,          ,          ,          ,0.389     ,0.230     ,0.329     ,0.0163    ,   8844202
 DSO 1     1705,1.968     ,2.18      ,3.97      ,0.0625    ,          ,          ,          ,          ,   8852726
 DSO 2     1699,          ,          ,          ,          ,0.468     ,-0.028    ,0.210     ,0.0115    ,   8854202
 DSO 1     1706,2.143     ,1.79      ,2.58      ,0.0496    ,          ,          ,          ,          ,   8862726
 DSO 2     1700,          ,          ,          ,          ,0.290     ,-0.048    ,0.310     ,0.0079    ,   8864202
 DSO 1     1707,2.000     ,-2.38     ,3.77      ,0.0446    ,          ,          ,          ,          ,   8872726
 DSO 2     1701,          ,          ,          ,          ,0.250     ,0.032     ,0.409     ,0.0087    ,   8874202
