               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  , Timestamp
 DSO 1      755,0.730     ,0.20      ,3.37      ,0.1091    ,          ,          ,          ,          ,   -649690
 DSO 2      749,          ,          ,          ,          ,0.230     ,0.270     ,0.310     ,0.0167    ,   -647072
 DSO 1      756,0.905     ,-0.99     ,0.00      ,0.1171    ,          ,          ,          ,          ,   -639690
 DSO 2      750,          ,          ,          ,          ,0.726     ,0.548     ,0.706     ,0.0198    ,   -637072
 DSO 1      757,0.873     ,0.79      ,3.97      ,0.0952    ,          ,          ,          ,          ,   -629690
 DSO 2      751,          ,          ,          ,          ,0.607     ,0.290     ,0.587     ,0.0218    ,   -627072
 DSO 1      758,0.556     ,2.18      ,1.19      ,0.0813    ,          ,          ,          ,          ,   -619690
 DSO 2      752,          ,          ,          ,          ,0.647     ,0.587     ,0.786     ,0.0242    ,   -617072
 DSO 1      759,0.730     ,1.79      ,2.18      ,0.0595    ,          ,          ,          ,          ,   -609690
 DSO 2      753,          ,          ,          ,          ,0.468     ,0.746     ,0.825     ,0.0198    ,   -607072
 DSO 1      760,0.778     ,-2.18     ,1.79      ,0.0873    ,          ,          ,          ,          ,   -599690
 DSO 2      754,          ,          ,          ,          ,0.310     ,-0.107    ,0.389     ,0.0151    ,   -597072
 DSO 1      761,0.556     ,-0.60     ,3.57      ,0.0258    ,          ,          ,          ,          ,   -589690
 DSO 2      755,          ,          ,          ,          ,0.429     ,0.131     ,0.250     ,0.0155    ,   -587072
 DSO 1      762,0.667     ,-0.99     ,-0.99     ,0.0635    ,          ,          ,          ,          ,   -579690
 DSO 2      756,          ,          ,          ,          ,0.131     ,-0.167    ,0.290     ,0.0175    ,   -577072
 DSO 1      763,0.571     ,-1.19     ,3.77      ,0.0873    ,          ,          ,          ,          ,   -569690
 DSO 2      757,          ,          ,          ,          ,0.369     ,0.270     ,0.448     ,0.0175    ,   -567072
 DSO 1      764,0.841     ,-1.59     ,1.59      ,0.0933    ,          ,          ,          ,          ,   -559690
 DSO 2      758,          ,          ,          ,          ,0.667     ,0.627     ,0.607     ,0.0131    ,   -557072
 DSO 1      765,0.683     ,-1.59     ,2.58      ,0.0754    ,          ,          ,          ,          ,   -549690
 DSO 2      759,          ,          ,          ,          ,0.726     ,0.607     ,0.786     ,0.0190    ,   -547072
 DSO 1      766,0.825     ,5.36      ,4.76      ,0.1012    ,          ,          ,          ,          ,   -539690
 DSO 2      760,          ,          ,          ,          ,0.667     ,0.409     ,0.607     ,0.0190    ,   -537072
 DSO 1      767,0.857     ,0.79      ,5.36      ,0.1171    ,          ,          ,          ,          ,   -529690
 DSO 2      761,          ,          ,          ,          ,0.647     ,0.310     ,0.230     ,0.0155    ,   -527072
 DSO 1      768,0.571     ,-2.98     ,2.78      ,0.0813    ,          ,          ,          ,          ,   -519690
 DSO 2      762,          ,          ,          ,          ,0.548     ,0.627     ,0.905     ,0.0171    ,   -517072
 DSO 1      769,0.476     ,0.00      ,4.76      ,0.0456    ,          ,          ,          ,          ,   -509690
 DSO 2      763,          ,          ,          ,          ,-0.048    ,0.091     ,0.349     ,0.0163    ,   -507072
 DSO 1      770,0.571     ,1.39      ,2.78      ,0.0833    ,          ,          ,          ,          ,   -499690
 DSO 2      764,          ,          ,          ,          ,0.230     ,0.270     ,0.131     ,0.0135    ,   -497072
 DSO 1      771,0.762     ,-0.60     ,5.36      ,0.0357    ,          ,          ,          ,          ,   -489690
 DSO 2      765,          ,          ,          ,          ,0.528     ,-0.028    ,0.627     ,0.0234    ,   -487072
 DSO 1      772,0.937     ,-0.60     ,3.17      ,0.0734    ,          ,          ,          ,          ,   -479690
 DSO 2      766,          ,          ,          ,          ,-0.067    ,0.032     ,0.548     ,0.0187    ,   -477072
 DSO 1      773,0.810     ,-0.60     ,0.79      ,0.0595    ,          ,          ,          ,          ,   -469690
 DSO 2      767,          ,          ,          ,          ,0.806     ,0.488     ,0.726     ,0.0190    ,   -467072
 DSO 1      774,0.651     ,2.78      ,3.97      ,0.1052    ,          ,          ,          ,          ,   -459690
 DSO 2      768,          ,          ,          ,          ,0.607     ,0.310     ,0.647     ,0.0278    ,   -457072
 DSO 1      775,0.873     ,2.18      ,2.58      ,0.0754    ,          ,          ,          ,          ,   -449690
 DSO 2      769,          ,          ,          ,          ,0.706     ,0.429     ,0.627     ,0.0163    ,   -447072
 DSO 1      776,0.794     ,-1.79     ,3.77      ,0.0694    ,          ,          ,          ,          ,   -439690
 DSO 2      770,          ,          ,          ,          ,0.647     ,0.687     ,0.607     ,0.0218    ,   -437072
 DSO 1      777,0.810     ,-0.60     ,3.57      ,0.0655    ,          ,          ,          ,          ,   -429690
 DSO 2      771,          ,          ,          ,          ,0.429     ,0.091     ,0.171     ,0.0194    ,   -427072
 DSO 1      778,0.730     ,0.60      ,3.77      ,0.0893    ,          ,          ,          ,          ,   -419690
 DSO 2      772,          ,          ,          ,          ,0.171     ,0.091     ,0.409     ,0.0159    ,   -417072
 DSO 1      779,0.651     ,1.19      ,2.78      ,0.0734    ,          ,          ,          ,          ,   -409690
 DSO 2      773,          ,          ,          ,          ,0.290     ,0.508     ,0.468     ,0.0226    ,   -407072
 DSO 1      780,0.905     ,-0.99     ,-0.60     ,0.1171    ,          ,          ,          ,          ,   -399690
 DSO 2      774,          ,          ,          ,          ,0.290     ,0.032     ,0.567     ,0.0179    ,   -397072
 DSO 1      781,0.794     ,-2.98     ,1.98      ,0.0635    ,          ,          ,          ,          ,   -389690
 DSO 2      775,          ,          ,          ,          ,0.567     ,0.667     ,0.825     ,0.0159    ,   -387072
 DSO 1      782,0.683     ,4.37      ,2.18      ,0.1290    ,          ,          ,          ,          ,   -379690
 DSO 2      776,          ,          ,          ,          ,0.726     ,0.508     ,0.528     ,0.0214    ,   -377072
 DSO 1      783,0.825     ,0.60      ,2.98      ,0.0873    ,          ,          ,          ,          ,   -369690
 DSO 2      777,          ,          ,          ,          ,0.508     ,0.210     ,0.687     ,0.0226    ,   -367072
 DSO 1      784,0.778     ,-2.18     ,1.59      ,0.0496    ,          ,          ,          ,          ,   -359690
 DSO 2      778,          ,          ,          ,          ,0.687     ,0.508     ,0.548     ,0.0206    ,   -357072
 DSO 1      785,0.683     ,-3.17     ,1.39      ,0.0496    ,          ,          ,          ,          ,   -349690
 DSO 2      779,          ,          ,          ,          ,0.290     ,-0.087    ,0.190     ,0.0131    ,   -347072
 DSO 1      786,0.635     ,-0.99     ,-0.60     ,0.0655    ,          ,          ,          ,          ,   -339690
 DSO 2      780,          ,          ,          ,          ,0.329     ,0.210     ,0.151     ,0.0111    ,   -337072
 DSO 1      787,0.825     ,0.00      ,4.96      ,0.0615    ,          ,          ,          ,          ,   -329690
 DSO 2      781,          ,          ,          ,          ,0.151     ,0.012     ,0.468     ,0.0151    ,   -327072
 DSO 1      788,0.556     ,0.00      ,1.59      ,0.1052    ,          ,          ,          ,          ,   -319690
 DSO 2      782,          ,          ,          ,          ,0.290     ,0.012     ,0.587     ,0.0095    ,   -317072
 DSO 1      789,1.032     ,0.79      ,0.00      ,0.0536    ,          ,          ,          ,          ,   -309690
 DSO 2      783,          ,          ,          ,          ,0.905     ,0.726     ,0.548     ,0.0175    ,   -307072
 DSO 1      790,0.937     ,1.19      ,4.37      ,0.0734    ,          ,          ,          ,          ,   -299690
 DSO 2      784,          ,          ,          ,          ,0.944     ,0.607     ,0.865     ,0.0210    ,   -297072
 DSO 1      791,0.714     ,0.60      ,3.97      ,0.0853    ,          ,          ,          ,          ,   -289690
 DSO 2      785,          ,          ,          ,          ,0.687     ,0.329     ,0.845     ,0.0159    ,   -287072
 DSO 1      792,0.841     ,1.19      ,2.38      ,0.0853    ,          ,          ,          ,          ,   -279690
 DSO 2      786,          ,          ,          ,          ,0.865     ,0.548     ,0.964     ,0.0171    ,   -277072
 DSO 1      793,0.778     ,-2.78     ,4.56      ,0.0317    ,          ,          ,          ,          ,   -269690
 DSO 2      787,          ,          ,          ,          ,0.012     ,-0.187    ,0.448     ,0.0155    ,   -267072
 DSO 1      794,0.635     ,-1.79     ,4.76      ,0.0298    ,          ,          ,          ,          ,   -259690
 DSO 2      788,          ,          ,          ,          ,0.389     ,0.111     ,0.032     ,0.0135    ,   -257072
 DSO 1      795,0.825     ,-0.99     ,2.98      ,0.0655    ,          ,          ,          ,          ,   -249690
 DSO 2      789,          ,          ,          ,          ,0.548     ,0.210     ,0.766     ,0.0107    ,   -247072
 DSO 1      796,0.762     ,-0.79     ,3.57      ,0.0198    ,          ,          ,          ,          ,   -239690
 DSO 2      790,          ,          ,          ,          ,0.329     ,0.190     ,0.349     ,0.0143    ,   -237072
 DSO 1      797,0.841     ,0.99      ,1.79      ,0.0853    ,          ,          ,          ,          ,   -229690
 DSO 2      791,          ,          ,          ,          ,0.825     ,0.548     ,0.587     ,0.0222    ,   -227072
 DSO 1      798,0.635     ,1.39      ,3.97      ,0.0913    ,          ,          ,          ,          ,   -219690
 DSO 2      792,          ,          ,          ,          ,0.766     ,0.290     ,0.687     ,0.0218    ,   -217072
 DSO 1      799,1.095     ,2.98      ,5.56      ,0.0952    ,          ,          ,          ,          ,   -209690
 DSO 2      793,          ,          ,          ,          ,0.369     ,0.429     ,0.925     ,0.0190    ,   -207072
 DSO 1      800,0.762     ,1.79      ,2.98      ,0.0694    ,          ,          ,          ,          ,   -199690
 DSO 2      794,          ,          ,          ,          ,0.627     ,0.508     ,0.528     ,0.0175    ,   -197072
 DSO 1      801,0.810     ,-3.17     ,2.78      ,0.0437    ,          ,          ,          ,          ,   -189690
 DSO 2      795,          ,          ,          ,          ,0.290     ,0.706     ,0.786     ,0.0198    ,   -187072
 DSO 1      802,0.857     ,0.00      ,1.39      ,0.0357    ,          ,          ,          ,          ,   -179690
 DSO 2      796,          ,          ,          ,          ,0.290     ,0.270     ,0.389     ,0.0131    ,   -177072
 DSO 1      803,0.683     ,-0.20     ,2.78      ,0.0536    ,          ,          ,          ,          ,   -169690
 DSO 2      797,          ,          ,          ,          ,0.409     ,0.091     ,0.528     ,0.0198    ,   -167072
 DSO 1      804,0.810     ,1.59      ,1.39      ,0.0556    ,          ,          ,          ,          ,   -159690
 DSO 2      798,          ,          ,          ,          ,0.230     ,-0.147    ,0.528     ,0.0202    ,   -157072
 DSO 1      805,0.651     ,-1.19     ,2.38      ,0.0556    ,          ,          ,          ,          ,   -149690
 DSO 2      799,          ,          ,          ,          ,0.270     ,0.071     ,0.409     ,0.0151    ,   -147072
 DSO 1      806,1.016     ,-1.19     ,4.56      ,0.0952    ,          ,          ,          ,          ,   -139690
 DSO 2      800,          ,          ,          ,          ,0.389     ,0.607     ,0.667     ,0.0187    ,   -137072
 DSO 1      807,0.778     ,0.60      ,1.59      ,0.0774    ,          ,          ,          ,          ,   -129690
 DSO 2      801,          ,          ,          ,          ,0.627     ,0.190     ,1.123     ,0.0187    ,   -127072
 DSO 1      808,0.778     ,2.58      ,3.77      ,0.0933    ,          ,          ,          ,          ,   -119690
 DSO 2      802,          ,          ,          ,          ,0.349     ,0.667     ,0.865     ,0.0190    ,   -117072
 DSO 1      809,0.603     ,0.40      ,2.38      ,0.0496    ,          ,          ,          ,          ,   -109690
 DSO 2      803,          ,          ,          ,          ,0.429     ,0.667     ,0.825     ,0.0226    ,   -107072
 DSO 1      810,0.571     ,-1.19     ,3.17      ,0.0635    ,          ,          ,          ,          ,    -99690
 DSO 2      804,          ,          ,          ,          ,0.151     ,-0.127    ,0.250     ,0.0198    ,    -97072
 DSO 1      811,0.556     ,0.99      ,4.37      ,0.0655    ,          ,          ,          ,          ,    -89690
 DSO 2      805,          ,          ,          ,          ,0.369     ,0.230     ,0.647     ,0.0119    ,    -87072
 DSO 1      812,0.540     ,-2.18     ,1.79      ,0.0317    ,          ,          ,          ,          ,    -79690
 DSO 2      806,          ,          ,          ,          ,0.230     ,0.151     ,0.389     ,0.0171    ,    -77072
 DSO 1      813,0.810     ,-3.17     ,4.56      ,0.0873    ,          ,          ,          ,          ,    -69690
 DSO 2      807,          ,          ,          ,          ,0.389     ,-0.067    ,0.349     ,0.0214    ,    -67072
 DSO 1      814,0.698     ,3.77      ,1.59      ,0.0933    ,          ,          ,          ,          ,    -59690
 DSO 2      808,          ,          ,          ,          ,0.448     ,0.230     ,0.825     ,0.0179    ,    -57072
 DSO 1      815,0.968     ,0.20      ,3.97      ,0.1131    ,          ,          ,          ,          ,    -49690
 DSO 2      809,          ,          ,          ,          ,0.667     ,0.349     ,0.746     ,0.0123    ,    -47072
 DSO 1      816,0.794     ,1.19      ,1.39      ,0.0575    ,          ,          ,          ,          ,    -39690
 DSO 2      810,          ,          ,          ,          ,0.627     ,0.508     ,0.667     ,0.0175    ,    -37072
 DSO 1      817,0.778     ,0.60      ,1.59      ,0.0734    ,          ,          ,          ,          ,    -29690
 DSO 2      811,          ,          ,          ,          ,0.766     ,0.548     ,0.726     ,0.0202    ,    -27072
