               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
 DSO 1      962,-0.032    ,6.75      ,-5.75     ,0.0595    ,          ,          ,          ,          ,    1426965
 DSO 2      957,          ,          ,          ,          ,0.218     ,-0.278    ,0.650     ,0.0258    ,    1435183
 DSO 1      963,-0.032    ,6.35      ,-8.13     ,0.0635    ,          ,          ,          ,          ,    1436965
 DSO 2      958,          ,          ,          ,          ,-0.139    ,-0.794    ,0.460     ,0.0183    ,    1445183
 DSO 1      964,0.000     ,8.13      ,-7.34     ,0.0893    ,          ,          ,          ,          ,    1446965
 DSO 2      959,          ,          ,          ,          ,-0.357    ,-0.635    ,0.317     ,0.0139    ,    1455183
 DSO 1      965,4.032     ,7.14      ,-7.54     ,0.0933    ,          ,          ,          ,          ,    1456965
 DSO 2      960,          ,          ,          ,          ,-0.040    ,-0.397    ,0.507     ,0.0202    ,    1465183
 DSO 1      966,4.032     ,3.77      ,-1.39     ,0.0794    ,          ,          ,          ,          ,    1466965
 DSO 2      961,          ,          ,          ,          ,0.099     ,-0.516    ,0.317     ,0.0111    ,    1475183
 DSO 1      967,4.032     ,1.79      ,-5.75     ,0.0536    ,          ,          ,          ,          ,    1476965
 DSO 2      962,          ,          ,          ,          ,0.159     ,-0.159    ,0.674     ,0.0143    ,    1485183
 DSO 1      968,2.413     ,6.55      ,-1.98     ,0.0734    ,          ,          ,          ,          ,    1486965
 DSO 2      963,          ,          ,          ,          ,0.198     ,-0.258    ,0.507     ,0.0139    ,    1495183
 DSO 1      969,-0.032    ,6.15      ,-3.17     ,0.0516    ,          ,          ,          ,          ,    1496965
 DSO 2      964,          ,          ,          ,          ,0.060     ,-0.119    ,0.483     ,0.0194    ,    1505183
 DSO 1      970,-0.032    ,4.96      ,-7.34     ,0.0734    ,          ,          ,          ,          ,    1506965
 DSO 2      965,          ,          ,          ,          ,0.159     ,-0.258    ,0.710     ,0.0175    ,    1515183
 DSO 1      971,-0.032    ,7.34      ,-6.94     ,0.0615    ,          ,          ,          ,          ,    1516965
 DSO 2      966,          ,          ,          ,          ,-0.079    ,-0.496    ,0.519     ,0.0194    ,    1525183
 DSO 1      972,-0.032    ,5.75      ,-8.13     ,0.0516    ,          ,          ,          ,          ,    1526965
 DSO 2      967,          ,          ,          ,          ,-0.198    ,-0.496    ,0.376     ,0.0155    ,    1535183
 DSO 1      973,-0.032    ,5.95      ,-9.13     ,0.0913    ,          ,          ,          ,          ,    1536965
 DSO 2      968,          ,          ,          ,          ,0.079     ,-0.476    ,0.269     ,0.0198    ,    1545183
 DSO 1      974,1.476     ,5.75      ,-4.96     ,0.0813    ,          ,          ,          ,          ,    1546965
 DSO 2      969,          ,          ,          ,          ,0.000     ,-0.556    ,0.412     ,0.0135    ,    1555183
 DSO 1      975,2.270     ,1.98      ,-4.96     ,0.0774    ,          ,          ,          ,          ,    1556965
 DSO 2      970,          ,          ,          ,          ,0.417     ,0.040     ,0.650     ,0.0202    ,    1565183
 DSO 1      976,3.206     ,6.94      ,-2.58     ,0.0853    ,          ,          ,          ,          ,    1566965
 DSO 2      971,          ,          ,          ,          ,0.298     ,0.278     ,0.507     ,0.0202    ,    1575183
 DSO 1      977,-0.032    ,5.56      ,-5.16     ,0.0595    ,          ,          ,          ,          ,    1576965
 DSO 2      972,          ,          ,          ,          ,0.198     ,0.060     ,0.590     ,0.0250    ,    1585183
 DSO 1      978,-0.032    ,8.13      ,-6.94     ,0.0516    ,          ,          ,          ,          ,    1586965
 DSO 2      973,          ,          ,          ,          ,-0.040    ,-0.179    ,0.471     ,0.0254    ,    1595183
 DSO 1      979,-0.032    ,3.77      ,-8.13     ,0.0635    ,          ,          ,          ,          ,    1596965
 DSO 2      974,          ,          ,          ,          ,-0.060    ,-0.536    ,0.400     ,0.0111    ,    1605183
 DSO 1      980,-0.032    ,8.13      ,-4.37     ,0.0813    ,          ,          ,          ,          ,    1606965
 DSO 2      975,          ,          ,          ,          ,-0.357    ,-0.317    ,0.329     ,0.0151    ,    1615183
 DSO 1      981,-0.032    ,8.53      ,-11.11    ,0.0774    ,          ,          ,          ,          ,    1616965
 DSO 2      976,          ,          ,          ,          ,-0.317    ,-0.198    ,0.436     ,0.0234    ,    1625183
 DSO 1      982,1.048     ,6.15      ,-5.16     ,0.0714    ,          ,          ,          ,          ,    1626965
 DSO 2      977,          ,          ,          ,          ,-0.198    ,-0.079    ,0.317     ,0.0171    ,    1635183
 DSO 1      983,2.524     ,1.79      ,-4.37     ,0.0794    ,          ,          ,          ,          ,    1636965
 DSO 2      978,          ,          ,          ,          ,0.238     ,0.159     ,0.626     ,0.0187    ,    1645183
 DSO 1      984,2.317     ,6.94      ,-6.55     ,0.0516    ,          ,          ,          ,          ,    1646965
 DSO 2      979,          ,          ,          ,          ,0.179     ,-0.079    ,0.531     ,0.0258    ,    1655183
 DSO 1      985,1.524     ,5.16      ,-5.75     ,0.0595    ,          ,          ,          ,          ,    1656965
 DSO 2      980,          ,          ,          ,          ,0.198     ,0.238     ,0.650     ,0.0258    ,    1665183
 DSO 1      986,-0.032    ,3.37      ,-8.13     ,0.0635    ,          ,          ,          ,          ,    1666965
 DSO 2      981,          ,          ,          ,          ,0.020     ,0.496     ,0.638     ,0.0179    ,    1675183
 DSO 1      987,-0.032    ,5.95      ,-8.73     ,0.0794    ,          ,          ,          ,          ,    1676965
 DSO 2      982,          ,          ,          ,          ,-0.159    ,-0.357    ,0.412     ,0.0171    ,    1685183
 DSO 1      988,-0.032    ,5.16      ,-4.56     ,0.0595    ,          ,          ,          ,          ,    1686965
 DSO 2      983,          ,          ,          ,          ,-0.060    ,-0.079    ,0.305     ,0.0151    ,    1695183
 DSO 1      989,-0.032    ,6.15      ,-8.13     ,0.0734    ,          ,          ,          ,          ,    1696965
 DSO 2      984,          ,          ,          ,          ,-0.337    ,-0.298    ,0.340     ,0.0175    ,    1705183
 DSO 1      990,0.190     ,5.36      ,-5.95     ,0.0694    ,          ,          ,          ,          ,    1706965
 DSO 2      985,          ,          ,          ,          ,-0.060    ,0.159     ,0.352     ,0.0167    ,    1715183
 DSO 1      991,1.683     ,3.37      ,-5.36     ,0.0813    ,          ,          ,          ,          ,    1716965
 DSO 2      986,          ,          ,          ,          ,0.159     ,0.476     ,0.555     ,0.0139    ,    1725183
 DSO 1      992,2.714     ,1.98      ,-1.98     ,0.0556    ,          ,          ,          ,          ,    1726965
 DSO 2      987,          ,          ,          ,          ,0.238     ,0.496     ,0.638     ,0.0202    ,    1735183
 DSO 1      993,2.048     ,6.55      ,-3.17     ,0.0615    ,          ,          ,          ,          ,    1736965
 DSO 2      988,          ,          ,          ,          ,0.218     ,0.337     ,0.531     ,0.0190    ,    1745183
 DSO 1      994,0.254     ,7.34      ,-1.79     ,0.0714    ,          ,          ,          ,          ,    1746965
 DSO 2      989,          ,          ,          ,          ,0.198     ,0.298     ,0.293     ,0.0139    ,    1755183
 DSO 1      995,-0.032    ,2.98      ,-9.72     ,0.0833    ,          ,          ,          ,          ,    1756965
 DSO 2      990,          ,          ,          ,          ,0.099     ,0.714     ,0.710     ,0.0210    ,    1765183
 DSO 1      996,-0.032    ,3.57      ,-6.55     ,0.0734    ,          ,          ,          ,          ,    1766965
 DSO 2      991,          ,          ,          ,          ,-0.476    ,0.139     ,0.329     ,0.0163    ,    1775183
 DSO 1      997,-0.032    ,8.33      ,-7.14     ,0.0694    ,          ,          ,          ,          ,    1776965
 DSO 2      992,          ,          ,          ,          ,-0.179    ,0.456     ,0.221     ,0.0107    ,    1785183
 DSO 1      998,-0.032    ,5.56      ,-7.74     ,0.0734    ,          ,          ,          ,          ,    1786965
 DSO 2      993,          ,          ,          ,          ,0.119     ,0.238     ,0.507     ,0.0246    ,    1795183
 DSO 1      999,-0.032    ,5.95      ,-4.96     ,0.1091    ,          ,          ,          ,          ,    1796965
 DSO 2      994,          ,          ,          ,          ,-0.476    ,0.337     ,0.448     ,0.0202    ,    1805183
 DSO 1     1000,1.238     ,1.39      ,-4.17     ,0.0536    ,          ,          ,          ,          ,    1806965
 DSO 2      995,          ,          ,          ,          ,0.357     ,0.714     ,0.602     ,0.0194    ,    1815183
 DSO 1     1001,1.714     ,5.36      ,-4.37     ,0.0754    ,          ,          ,          ,          ,    1816965
 DSO 2      996,          ,          ,          ,          ,0.278     ,0.575     ,0.531     ,0.0258    ,    1825183
 DSO 1     1002,1.048     ,3.17      ,-4.96     ,0.0516    ,          ,          ,          ,          ,    1826965
 DSO 2      997,          ,          ,          ,          ,0.298     ,0.774     ,0.543     ,0.0159    ,    1835183
 DSO 1     1003,-0.032    ,3.97      ,-4.56     ,0.0595    ,          ,          ,          ,          ,    1836965
 DSO 2      998,          ,          ,          ,          ,0.238     ,0.952     ,0.531     ,0.0226    ,    1845183
 DSO 1     1004,-0.032    ,2.38      ,-4.76     ,0.0556    ,          ,          ,          ,          ,    1846965
 DSO 2      999,          ,          ,          ,          ,0.000     ,0.357     ,0.257     ,0.0187    ,    1855183
 DSO 1     1005,-0.032    ,6.75      ,-8.13     ,0.0992    ,          ,          ,          ,          ,    1856965
 DSO 2     1000,          ,          ,          ,          ,-0.258    ,0.397     ,0.400     ,0.0163    ,    1865183
 DSO 1     1006,-0.032    ,4.17      ,-4.96     ,0.0675    ,          ,          ,          ,          ,    1866965
 DSO 2     1001,          ,          ,          ,          ,-0.139    ,0.893     ,0.412     ,0.0230    ,    1875183
 DSO 1     1007,-0.016    ,0.79      ,-3.17     ,0.0893    ,          ,          ,          ,          ,    1876965
 DSO 2     1002,          ,          ,          ,          ,-0.099    ,0.516     ,0.495     ,0.0179    ,    1885183
 DSO 1     1008,0.540     ,3.17      ,-2.98     ,0.0516    ,          ,          ,          ,          ,    1886965
 DSO 2     1003,          ,          ,          ,          ,0.079     ,1.091     ,0.674     ,0.0163    ,    1895183
 DSO 1     1009,0.667     ,3.37      ,-1.39     ,0.0734    ,          ,          ,          ,          ,    1896965
 DSO 2     1004,          ,          ,          ,          ,0.298     ,0.952     ,0.483     ,0.0206    ,    1905183
 DSO 1     1010,0.063     ,3.57      ,-1.19     ,0.0437    ,          ,          ,          ,          ,    1906965
 DSO 2     1005,          ,          ,          ,          ,0.060     ,0.774     ,0.579     ,0.0234    ,    1915183
 DSO 1     1011,-0.032    ,5.16      ,-2.98     ,0.0675    ,          ,          ,          ,          ,    1916965
 DSO 2     1006,          ,          ,          ,          ,0.258     ,1.032     ,0.471     ,0.0210    ,    1925183
 DSO 1     1012,-0.032    ,3.97      ,-4.76     ,0.0615    ,          ,          ,          ,          ,    1926965
 DSO 2     1007,          ,          ,          ,          ,-0.139    ,0.476     ,0.257     ,0.0155    ,    1935183
 DSO 1     1013,-0.032    ,1.79      ,-5.16     ,0.0774    ,          ,          ,          ,          ,    1936965
 DSO 2     1008,          ,          ,          ,          ,-0.099    ,0.813     ,0.257     ,0.0123    ,    1945183
 DSO 1     1014,-0.032    ,8.93      ,-5.56     ,0.0655    ,          ,          ,          ,          ,    1946965
 DSO 2     1009,          ,          ,          ,          ,-0.238    ,0.655     ,0.436     ,0.0131    ,    1955183
 DSO 1     1015,1.095     ,0.99      ,-3.57     ,0.1032    ,          ,          ,          ,          ,    1956965
 DSO 2     1010,          ,          ,          ,          ,-0.099    ,0.774     ,0.483     ,0.0060    ,    1965183
 DSO 1     1016,1.810     ,1.39      ,-0.20     ,0.0714    ,          ,          ,          ,          ,    1966965
 DSO 2     1011,          ,          ,          ,          ,0.437     ,1.389     ,0.483     ,0.0206    ,    1975183
 DSO 1     1017,1.730     ,8.53      ,-1.79     ,0.0972    ,          ,          ,          ,          ,    1976965
 DSO 2     1012,          ,          ,          ,          ,0.536     ,1.329     ,0.674     ,0.0230    ,    1985183
 DSO 1     1018,0.810     ,3.17      ,0.20      ,0.1012    ,          ,          ,          ,          ,    1986965
 DSO 2     1013,          ,          ,          ,          ,0.298     ,1.111     ,0.674     ,0.0159    ,    1995183
 DSO 1     1019,-0.032    ,1.59      ,-2.58     ,0.0794    ,          ,          ,          ,          ,    1996965
 DSO 2     1014,          ,          ,          ,          ,0.437     ,1.270     ,0.733     ,0.0198    ,    2005183
 DSO 1     1020,-0.032    ,1.59      ,-5.95     ,0.0595    ,          ,          ,          ,          ,    2006965
 DSO 2     1015,          ,          ,          ,          ,-0.417    ,0.496     ,0.424     ,0.0171    ,    2015183
