               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
 DSO 1     3868,2.079     ,3.57      ,2.18      ,0.1290    ,          ,          ,          ,          ,   30483237
 DSO 2     3863,          ,          ,          ,          ,0.020     ,-0.397    ,0.424     ,0.0175    ,   30491581
 DSO 1     3869,2.270     ,0.40      ,3.17      ,0.0833    ,          ,          ,          ,          ,   30493237
 DSO 2     3864,          ,          ,          ,          ,-0.079    ,-0.020    ,0.590     ,0.0115    ,   30501581
 DSO 1     3870,2.143     ,-2.58     ,1.39      ,0.0456    ,          ,          ,          ,          ,   30503237
 DSO 2     3865,          ,          ,          ,          ,-0.139    ,-0.258    ,0.543     ,0.0214    ,   30511581
 DSO 1     3871,2.079     ,-3.97     ,1.39      ,0.0476    ,          ,          ,          ,          ,   30513237
 DSO 2     3866,          ,          ,          ,          ,-0.258    ,-0.238    ,0.293     ,0.0115    ,   30521581
 DSO 1     3872,2.063     ,-0.79     ,-0.79     ,0.0635    ,          ,          ,          ,          ,   30523237
 DSO 2     3867,          ,          ,          ,          ,0.079     ,-0.258    ,0.150     ,0.0107    ,   30531581
 DSO 1     3873,2.286     ,0.00      ,4.96      ,0.0575    ,          ,          ,          ,          ,   30533237
 DSO 2     3868,          ,          ,          ,          ,-0.179    ,-0.159    ,0.376     ,0.0091    ,   30541581
 DSO 1     3874,1.937     ,-0.20     ,1.59      ,0.1012    ,          ,          ,          ,          ,   30543237
 DSO 2     3869,          ,          ,          ,          ,-0.119    ,0.020     ,0.329     ,0.0020    ,   30551581
 DSO 1     3875,2.444     ,0.60      ,0.40      ,0.0476    ,          ,          ,          ,          ,   30553237
 DSO 2     3870,          ,          ,          ,          ,-0.079    ,-0.159    ,0.436     ,0.0159    ,   30561581
 DSO 1     3876,2.381     ,0.99      ,4.76      ,0.0734    ,          ,          ,          ,          ,   30563237
 DSO 2     3871,          ,          ,          ,          ,-0.139    ,-0.218    ,0.245     ,0.0175    ,   30571581
 DSO 1     3877,2.159     ,0.60      ,4.37      ,0.0853    ,          ,          ,          ,          ,   30573237
 DSO 2     3872,          ,          ,          ,          ,0.060     ,-0.357    ,0.400     ,0.0190    ,   30581581
 DSO 1     3878,2.222     ,0.60      ,2.38      ,0.0833    ,          ,          ,          ,          ,   30583237
 DSO 2     3873,          ,          ,          ,          ,-0.159    ,-0.139    ,0.555     ,0.0183    ,   30591581
 DSO 1     3879,2.222     ,-2.38     ,4.37      ,0.0317    ,          ,          ,          ,          ,   30593237
 DSO 2     3874,          ,          ,          ,          ,0.159     ,-0.258    ,0.352     ,0.0115    ,   30601581
 DSO 1     3880,2.063     ,-1.19     ,4.76      ,0.0337    ,          ,          ,          ,          ,   30603237
 DSO 2     3875,          ,          ,          ,          ,-0.060    ,-0.119    ,0.245     ,0.0091    ,   30611581
 DSO 1     3881,2.270     ,-0.79     ,2.78      ,0.0714    ,          ,          ,          ,          ,   30613237
 DSO 2     3876,          ,          ,          ,          ,-0.317    ,-0.258    ,0.364     ,0.0111    ,   30621581
 DSO 1     3882,2.238     ,-0.20     ,3.37      ,0.0238    ,          ,          ,          ,          ,   30623237
 DSO 2     3877,          ,          ,          ,          ,-0.119    ,-0.218    ,0.221     ,0.0067    ,   30631581
 DSO 1     3883,2.238     ,1.19      ,1.79      ,0.0893    ,          ,          ,          ,          ,   30633237
 DSO 2     3878,          ,          ,          ,          ,0.079     ,-0.218    ,0.186     ,0.0083    ,   30641581
 DSO 1     3884,2.063     ,1.79      ,3.97      ,0.0952    ,          ,          ,          ,          ,   30643237
 DSO 2     3879,          ,          ,          ,          ,0.000     ,-0.377    ,0.436     ,0.0210    ,   30651581
 DSO 1     3885,2.524     ,3.57      ,5.56      ,0.0992    ,          ,          ,          ,          ,   30653237
 DSO 2     3880,          ,          ,          ,          ,0.040     ,-0.040    ,0.269     ,0.0171    ,   30661581
 DSO 1     3886,2.238     ,2.18      ,2.78      ,0.0754    ,          ,          ,          ,          ,   30663237
 DSO 2     3881,          ,          ,          ,          ,0.020     ,-0.139    ,0.460     ,0.0198    ,   30671581
 DSO 1     3887,2.222     ,-2.98     ,2.38      ,0.0496    ,          ,          ,          ,          ,   30673237
 DSO 2     3882,          ,          ,          ,          ,0.020     ,-0.159    ,0.329     ,0.0167    ,   30681581
 DSO 1     3888,2.317     ,0.20      ,1.39      ,0.0397    ,          ,          ,          ,          ,   30683237
 DSO 2     3883,          ,          ,          ,          ,0.099     ,-0.476    ,0.293     ,0.0115    ,   30691581
 DSO 1     3889,2.143     ,0.00      ,2.58      ,0.0556    ,          ,          ,          ,          ,   30693237
 DSO 2     3884,          ,          ,          ,          ,-0.060    ,-0.437    ,0.317     ,0.0067    ,   30701581
 DSO 1     3890,2.302     ,1.79      ,1.19      ,0.0595    ,          ,          ,          ,          ,   30703237
 DSO 2     3885,          ,          ,          ,          ,-0.099    ,-0.357    ,0.388     ,0.0091    ,   30711581
 DSO 1     3891,2.095     ,-1.19     ,2.18      ,0.0595    ,          ,          ,          ,          ,   30713237
 DSO 2     3886,          ,          ,          ,          ,0.060     ,-0.357    ,0.210     ,0.0103    ,   30721581
 DSO 1     3892,2.492     ,-0.99     ,4.56      ,0.1012    ,          ,          ,          ,          ,   30723237
 DSO 2     3887,          ,          ,          ,          ,-0.020    ,-0.278    ,0.364     ,0.0183    ,   30731581
 DSO 1     3893,2.302     ,0.79      ,1.59      ,0.0813    ,          ,          ,          ,          ,   30733237
 DSO 2     3888,          ,          ,          ,          ,-0.099    ,-0.159    ,0.614     ,0.0167    ,   30741581
 DSO 1     3894,2.286     ,2.78      ,3.57      ,0.0952    ,          ,          ,          ,          ,   30743237
 DSO 2     3889,          ,          ,          ,          ,-0.179    ,-0.119    ,0.352     ,0.0198    ,   30751581
 DSO 1     3895,2.048     ,0.60      ,2.38      ,0.0536    ,          ,          ,          ,          ,   30753237
 DSO 2     3890,          ,          ,          ,          ,-0.159    ,-0.159    ,0.269     ,0.0214    ,   30761581
 DSO 1     3896,2.032     ,-0.60     ,2.98      ,0.0675    ,          ,          ,          ,          ,   30763237
 DSO 2     3891,          ,          ,          ,          ,0.139     ,0.000     ,0.210     ,0.0103    ,   30771581
 DSO 1     3897,1.984     ,1.19      ,4.37      ,0.0675    ,          ,          ,          ,          ,   30773237
 DSO 2     3892,          ,          ,          ,          ,-0.099    ,-0.317    ,0.376     ,0.0079    ,   30781581
 DSO 1     3898,1.984     ,-1.79     ,1.79      ,0.0397    ,          ,          ,          ,          ,   30783237
 DSO 2     3893,          ,          ,          ,          ,0.020     ,-0.317    ,0.483     ,0.0099    ,   30791581
 DSO 1     3899,2.222     ,-2.58     ,4.56      ,0.0913    ,          ,          ,          ,          ,   30793237
 DSO 2     3894,          ,          ,          ,          ,0.079     ,-0.040    ,0.221     ,0.0214    ,   30801581
 DSO 1     3900,2.095     ,4.17      ,1.59      ,0.0933    ,          ,          ,          ,          ,   30803237
 DSO 2     3895,          ,          ,          ,          ,0.159     ,-0.536    ,0.352     ,0.0167    ,   30811581
 DSO 1     3901,2.397     ,0.40      ,3.77      ,0.1151    ,          ,          ,          ,          ,   30813237
 DSO 2     3896,          ,          ,          ,          ,-0.298    ,-0.397    ,0.483     ,0.0171    ,   30821581
 DSO 1     3902,2.222     ,1.19      ,1.19      ,0.0615    ,          ,          ,          ,          ,   30823237
 DSO 2     3897,          ,          ,          ,          ,0.000     ,-0.298    ,0.471     ,0.0119    ,   30831581
 DSO 1     3903,2.222     ,0.99      ,1.59      ,0.0774    ,          ,          ,          ,          ,   30833237
 DSO 2     3898,          ,          ,          ,          ,0.179     ,-0.278    ,0.174     ,0.0155    ,   30841581
 DSO 1     3904,2.032     ,1.19      ,4.96      ,0.0536    ,          ,          ,          ,          ,   30843237
 DSO 2     3899,          ,          ,          ,          ,-0.119    ,0.020     ,0.138     ,0.0087    ,   30851581
 DSO 1     3905,2.190     ,-0.40     ,1.98      ,0.0794    ,          ,          ,          ,          ,   30853237
 DSO 2     3900,          ,          ,          ,          ,-0.496    ,-0.079    ,0.329     ,0.0131    ,   30861581
 DSO 1     3906,2.254     ,0.40      ,0.00      ,0.0734    ,          ,          ,          ,          ,   30863237
 DSO 2     3901,          ,          ,          ,          ,0.020     ,-0.119    ,0.305     ,0.0095    ,   30871581
 DSO 1     3907,2.333     ,2.98      ,0.79      ,0.0794    ,          ,          ,          ,          ,   30873237
 DSO 2     3902,          ,          ,          ,          ,0.159     ,-0.040    ,0.317     ,0.0183    ,   30881581
 DSO 1     3908,2.476     ,2.38      ,0.40      ,0.0694    ,          ,          ,          ,          ,   30883237
 DSO 2     3903,          ,          ,          ,          ,-0.099    ,0.060     ,0.388     ,0.0163    ,   30891581
 DSO 1     3909,2.429     ,4.17      ,0.20      ,0.0774    ,          ,          ,          ,          ,   30893237
 DSO 2     3904,          ,          ,          ,          ,0.000     ,-0.198    ,0.436     ,0.0091    ,   30901581
 DSO 1     3910,2.317     ,3.37      ,2.18      ,0.0734    ,          ,          ,          ,          ,   30903237
 DSO 2     3905,          ,          ,          ,          ,-0.099    ,-0.357    ,0.555     ,0.0202    ,   30911581
 DSO 1     3911,2.397     ,-1.39     ,-0.40     ,0.0595    ,          ,          ,          ,          ,   30913237
 DSO 2     3906,          ,          ,          ,          ,-0.060    ,-0.337    ,0.448     ,0.0194    ,   30921581
 DSO 1     3912,2.238     ,0.20      ,3.57      ,0.0754    ,          ,          ,          ,          ,   30923237
 DSO 2     3907,          ,          ,          ,          ,-0.377    ,-0.060    ,0.257     ,0.0147    ,   30931581
 DSO 1     3913,2.286     ,-0.60     ,2.38      ,0.0734    ,          ,          ,          ,          ,   30933237
 DSO 2     3908,          ,          ,          ,          ,-0.238    ,-0.258    ,0.245     ,0.0135    ,   30941581
 DSO 1     3914,2.000     ,1.59      ,2.38      ,0.0595    ,          ,          ,          ,          ,   30943237
 DSO 2     3909,          ,          ,          ,          ,-0.179    ,-0.357    ,0.281     ,0.0048    ,   30951581
 DSO 1     3915,2.159     ,-1.59     ,3.77      ,0.0456    ,          ,          ,          ,          ,   30953237
 DSO 2     3910,          ,          ,          ,          ,0.060     ,-0.238    ,0.210     ,0.0139    ,   30961581
 DSO 1     3916,2.111     ,0.20      ,3.97      ,0.0675    ,          ,          ,          ,          ,   30963237
 DSO 2     3911,          ,          ,          ,          ,-0.099    ,-0.119    ,0.424     ,0.0063    ,   30971581
 DSO 1     3917,2.413     ,1.59      ,3.37      ,0.0794    ,          ,          ,          ,          ,   30973237
 DSO 2     3912,          ,          ,          ,          ,0.179     ,0.020     ,0.340     ,0.0139    ,   30981581
 DSO 1     3918,2.302     ,-0.60     ,2.78      ,0.0913    ,          ,          ,          ,          ,   30983237
 DSO 2     3913,          ,          ,          ,          ,-0.060    ,-0.397    ,0.293     ,0.0171    ,   30991581
 DSO 1     3919,2.048     ,1.59      ,3.97      ,0.0853    ,          ,          ,          ,          ,   30993237
 DSO 2     3914,          ,          ,          ,          ,0.099     ,-0.159    ,0.281     ,0.0159    ,   31001581
 DSO 1     3920,1.937     ,-2.78     ,5.75      ,0.0734    ,          ,          ,          ,          ,   31003237
 DSO 2     3915,          ,          ,          ,          ,-0.040    ,-0.099    ,0.531     ,0.0155    ,   31011581
 DSO 1     3921,1.889     ,-2.18     ,1.39      ,0.0734    ,          ,          ,          ,          ,   31013237
 DSO 2     3916,          ,          ,          ,          ,-0.198    ,-0.317    ,0.317     ,0.0075    ,   31021581
 DSO 1     3922,2.190     ,-1.59     ,-1.19     ,0.0813    ,          ,          ,          ,          ,   31023237
 DSO 2     3917,          ,          ,          ,          ,0.040     ,-0.218    ,0.269     ,0.0123    ,   31031581
 DSO 1     3923,2.127     ,0.00      ,3.57      ,0.0615    ,          ,          ,          ,          ,   31033237
 DSO 2     3918,          ,          ,          ,          ,0.099     ,-0.020    ,0.269     ,0.0151    ,   31041581
 DSO 1     3924,2.317     ,3.77      ,5.95      ,0.0734    ,          ,          ,          ,          ,   31043237
 DSO 2     3919,          ,          ,          ,          ,0.159     ,0.060     ,0.412     ,0.0119    ,   31051581
 DSO 1     3925,2.270     ,-0.20     ,2.78      ,0.1091    ,          ,          ,          ,          ,   31053237
 DSO 2     3920,          ,          ,          ,          ,0.079     ,-0.317    ,0.436     ,0.0083    ,   31061581
 DSO 1     3926,2.381     ,2.78      ,3.97      ,0.0972    ,          ,          ,          ,          ,   31063237
 DSO 2     3921,          ,          ,          ,          ,0.278     ,-0.357    ,0.281     ,0.0099    ,   31071581
 DSO 1     3927,2.254     ,2.58      ,0.40      ,0.0833    ,          ,          ,          ,          ,   31073237
 DSO 2     3922,          ,          ,          ,          ,-0.337    ,-0.198    ,0.376     ,0.0230    ,   31081581
 DSO 1     3928,1.889     ,0.40      ,3.97      ,0.0714    ,          ,          ,          ,          ,   31083237
 DSO 2     3923,          ,          ,          ,          ,-0.060    ,-0.278    ,0.340     ,0.0234    ,   31091581
 DSO 1     3929,2.238     ,-0.40     ,0.20      ,0.0714    ,          ,          ,          ,          ,   31093237
 DSO 2     3924,          ,          ,          ,          ,0.079     ,-0.377    ,0.352     ,0.0067    ,   31101581
 DSO 1     3930,2.317     ,1.19      ,2.78      ,0.0694    ,          ,          ,          ,          ,   31103237
 DSO 2     3925,          ,          ,          ,          ,0.079     ,-0.198    ,0.412     ,0.0111    ,   31111581
