               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Timestamp
 DSO 1     1802,2.063,-3.373,-2.381,1.79E-02,          ,          ,          ,          ,18020000
 DSO 2     1797,          ,          ,          ,          ,7.06E-01,4.29E-01,7.26E-01,1.63E-02,18021692
 DSO 1     1803,1.984,1.19,1.19,5.36E-02,          ,          ,          ,          ,18030000
 DSO 2     1798,          ,          ,          ,          ,4.68E-01,6.27E-01,5.48E-01,1.71E-02,18031692
 DSO 1     1804,2.302,1.587,-5.159,3.33E-02,          ,          ,          ,          ,18040000
 DSO 2     1799,          ,          ,          ,          ,6.67E-01,7.86E-01,6.27E-01,2.34E-02,18041692
 DSO 1     1805,1.794,-1.98E-01,1.98E-01,3.69E-02,          ,          ,          ,          ,18050000
 DSO 2     1800,          ,          ,          ,          ,4.68E-01,1.11E-01,3.10E-01,1.07E-02,18051692
 DSO 1     1806,1.937,-4.96,1.19,2.62E-02,          ,          ,          ,          ,18060000
 DSO 2     1801,          ,          ,          ,          ,4.29E-01,-8.73E-02,2.90E-01,2.26E-02,18061692
 DSO 1     1807,1.889,0,-1.19,2.26E-02,          ,          ,          ,          ,18070000
 DSO 2     1802,          ,          ,          ,          ,5.08E-01,2.10E-01,6.27E-01,1.47E-02,18071692
 DSO 1     1808,1.952,-1.389,0,1.55E-02,          ,          ,          ,          ,18080000
 DSO 2     1803,          ,          ,          ,          ,4.48E-01,3.10E-01,4.88E-01,1.87E-02,18081692
 DSO 1     1809,1.794,-3.373,-2.976,3.33E-02,          ,          ,          ,          ,18090000
 DSO 2     1804,          ,          ,          ,          ,6.47E-01,3.10E-01,8.25E-01,5.36E-02,18091692
 DSO 1     1810,2.048,-9.92E-01,-3.571,2.38E-02,          ,          ,          ,          ,18100000
 DSO 2     1805,          ,          ,          ,          ,5.48E-01,8.65E-01,6.47E-01,-792.1u  ,18101692
 DSO 1     1811,1.54,-1.984,9.92E-01,1.67E-02,          ,          ,          ,          ,18110000
 DSO 2     1806,          ,          ,          ,          ,4.48E-01,3.29E-01,5.48E-01,3.21E-02,18111692
 DSO 1     1812,2.349,-5.95E-01,-2.381,3.57E-02,          ,          ,          ,          ,18120000
 DSO 2     1807,          ,          ,          ,          ,6.67E-01,4.29E-01,7.06E-01,3.65E-02,18121692
 DSO 1     1813,2.222,-1.389,-1.98E-01,2.74E-02,          ,          ,          ,          ,18130000
 DSO 2     1808,          ,          ,          ,          ,6.47E-01,3.69E-01,7.46E-01,-792.1u  ,18131692
 DSO 1     1814,1.635,-3.373,1.98E-01,3.21E-02,          ,          ,          ,          ,18140000
 DSO 2     1809,          ,          ,          ,          ,3.29E-01,-4.76E-02,4.48E-01,1.63E-02,18141692
 DSO 1     1815,2.429,-4.762,3.373,1.43E-02,          ,          ,          ,          ,18150000
 DSO 2     1810,          ,          ,          ,          ,1.51E-01,1.19E-02,3.69E-01,-792.1u  ,18151692
 DSO 1     1816,1.825,-1.98E-01,1.984,1.31E-02,          ,          ,          ,          ,18160000
 DSO 2     1811,          ,          ,          ,          ,4.09E-01,2.50E-01,5.08E-01,2.66E-02,18161692
 DSO 1     1817,1.81,5.95E-01,3.571,2.26E-02,          ,          ,          ,          ,18170000
 DSO 2     1812,          ,          ,          ,          ,4.88E-01,9.13E-02,4.29E-01,1.79E-02,18171692
 DSO 1     1818,2.524,-3.175,-4.563,5.71E-02,          ,          ,          ,          ,18180000
 DSO 2     1813,          ,          ,          ,          ,6.67E-01,5.28E-01,8.85E-01,7.30E-02,18181692
 DSO 1     1819,1.762,-2.778,-1.389,4.05E-02,          ,          ,          ,          ,18190000
 DSO 2     1814,          ,          ,          ,          ,6.47E-01,4.48E-01,5.68E-01,-792.1u  ,18191692
 DSO 1     1820,2.095,2.381,-1.984,2.62E-02,          ,          ,          ,          ,18200000
 DSO 2     1815,          ,          ,          ,          ,5.08E-01,5.48E-01,6.67E-01,9.52E-03,18201692
 DSO 1     1821,1.984,-1.19,-2.579,4.64E-02,          ,          ,          ,          ,18210000
 DSO 2     1816,          ,          ,          ,          ,5.68E-01,3.89E-01,8.25E-01,2.90E-02,18211692
 DSO 1     1822,2.048,3.97E-01,-1.98E-01,5.60E-02,          ,          ,          ,          ,18220000
 DSO 2     1817,          ,          ,          ,          ,3.89E-01,1.71E-01,6.07E-01,4.25E-02,18221692
 DSO 1     1823,1.73,-4.563,5.95E-01,2.50E-02,          ,          ,          ,          ,18230000
 DSO 2     1818,          ,          ,          ,          ,2.70E-01,2.10E-01,4.29E-01,1.39E-02,18231692
 DSO 1     1824,2.444,-3.97E-01,3.97E-01,2.74E-02,          ,          ,          ,          ,18240000
 DSO 2     1819,          ,          ,          ,          ,5.08E-01,1.91E-01,1.51E-01,7.14E-03,18241692
 DSO 1     1825,2.206,-2.976,0,2.14E-02,          ,          ,          ,          ,18250000
 DSO 2     1820,          ,          ,          ,          ,4.29E-01,9.13E-02,4.88E-01,2.78E-03,18251692
 DSO 1     1826,2.079,-1.984,3.97E-01,2.02E-02,          ,          ,          ,          ,18260000
 DSO 2     1821,          ,          ,          ,          ,9.25E-01,7.46E-01,8.06E-01,793.7u   ,18261692
 DSO 1     1827,2.095,-3.571,-1.98E-01,2.98E-02,          ,          ,          ,          ,18270000
 DSO 2     1822,          ,          ,          ,          ,7.46E-01,9.64E-01,6.07E-01,4.01E-02,18271692
 DSO 1     1828,1.984,7.94E-01,-3.373,4.17E-02,          ,          ,          ,          ,18280000
 DSO 2     1823,          ,          ,          ,          ,6.47E-01,6.87E-01,7.06E-01,3.89E-02,18281692
 DSO 1     1829,2.143,-1.984,-5.95E-01,2.62E-02,          ,          ,          ,          ,18290000
 DSO 2     1824,          ,          ,          ,          ,4.29E-01,3.89E-01,5.28E-01,2.02E-02,18291692
 DSO 1     1830,1.841,-4.365,1.389,3.10E-02,          ,          ,          ,          ,18300000
 DSO 2     1825,          ,          ,          ,          ,4.09E-01,3.18E-02,3.49E-01,-792.1u  ,18301692
 DSO 1     1831,1.937,-2.381,1.587,1.43E-02,          ,          ,          ,          ,18310000
 DSO 2     1826,          ,          ,          ,          ,9.13E-02,1.51E-01,2.90E-01,1.98E-02,18311692
 DSO 1     1832,1.921,-2.183,3.175,2.62E-02,          ,          ,          ,          ,18320000
 DSO 2     1827,          ,          ,          ,          ,1.31E-01,2.50E-01,5.28E-01,3.73E-02,18321692
 DSO 1     1833,1.952,-1.786,3.373,1.55E-02,          ,          ,          ,          ,18330000
 DSO 2     1828,          ,          ,          ,          ,2.10E-01,2.90E-01,3.29E-01,1.15E-02,18331692
 DSO 1     1834,1.937,1.98E-01,1.587,2.98E-02,          ,          ,          ,          ,18340000
 DSO 2     1829,          ,          ,          ,          ,7.66E-01,5.87E-01,7.46E-01,1.71E-02,18341692
 DSO 1     1835,2.048,-1.19,-5.95E-01,3.45E-02,          ,          ,          ,          ,18350000
 DSO 2     1830,          ,          ,          ,          ,5.87E-01,2.90E-01,6.27E-01,1.39E-02,18351692
 DSO 1     1836,2.254,-3.571,-1.389,3.57E-02,          ,          ,          ,          ,18360000
 DSO 2     1831,          ,          ,          ,          ,6.67E-01,5.87E-01,8.25E-01,2.38E-02,18361692
 DSO 1     1837,2.016,3.968,-1.389,3.33E-02,          ,          ,          ,          ,18370000
 DSO 2     1832,          ,          ,          ,          ,4.48E-01,7.46E-01,8.25E-01,2.42E-02,18371692
 DSO 1     1838,2.175,-3.571,0,5.24E-02,          ,          ,          ,          ,18380000
 DSO 2     1833,          ,          ,          ,          ,2.90E-01,-8.73E-02,4.48E-01,1.79E-02,18381692
 DSO 1     1839,1.714,-3.373,3.571,3.33E-02,          ,          ,          ,          ,18390000
 DSO 2     1834,          ,          ,          ,          ,4.29E-01,1.31E-01,2.50E-01,1.19E-02,18391692
 DSO 1     1840,2,3.77,1.786,4.17E-02,          ,          ,          ,          ,18400000
 DSO 2     1835,          ,          ,          ,          ,1.11E-01,-1.47E-01,3.10E-01,1.07E-02,18401692
 DSO 1     1841,1.889,-1.984,3.77,4.52E-02,          ,          ,          ,          ,18410000
 DSO 2     1836,          ,          ,          ,          ,3.29E-01,2.70E-01,4.29E-01,1.91E-02,18411692
 DSO 1     1842,1.857,-2.579,9.92E-01,3.33E-02,          ,          ,          ,          ,18420000
 DSO 2     1837,          ,          ,          ,          ,6.47E-01,6.47E-01,6.27E-01,1.79E-02,18421692
 DSO 1     1843,2.111,-2.579,-2.381,2.26E-02,          ,          ,          ,          ,18430000
 DSO 2     1838,          ,          ,          ,          ,7.46E-01,6.47E-01,7.66E-01,2.18E-02,18431692
 DSO 1     1844,1.937,1.98E-01,-5.95E-01,3.57E-02,          ,          ,          ,          ,18440000
 DSO 2     1839,          ,          ,          ,          ,6.67E-01,4.09E-01,6.27E-01,1.83E-02,18441692
 DSO 1     1845,2.143,1.19,1.19,1.43E-02,          ,          ,          ,          ,18450000
 DSO 2     1840,          ,          ,          ,          ,6.47E-01,3.49E-01,2.30E-01,1.35E-02,18451692
 DSO 1     1846,2.016,1.984,-3.175,3.10E-02,          ,          ,          ,          ,18460000
 DSO 2     1841,          ,          ,          ,          ,5.48E-01,6.27E-01,9.05E-01,1.91E-02,18461692
 DSO 1     1847,2.032,-3.571,4.762,2.62E-02,          ,          ,          ,          ,18470000
 DSO 2     1842,          ,          ,          ,          ,-7.94E-03,1.11E-01,3.69E-01,1.55E-02,18471692
 DSO 1     1848,1.905,-1.587,-5.95E-01,2.14E-02,          ,          ,          ,          ,18480000
 DSO 2     1843,          ,          ,          ,          ,2.30E-01,2.90E-01,1.71E-01,1.55E-02,18481692
 DSO 1     1849,2,-3.175,3.175,1.55E-02,          ,          ,          ,          ,18490000
 DSO 2     1844,          ,          ,          ,          ,5.28E-01,-2.78E-02,6.27E-01,2.30E-02,18491692
 DSO 1     1850,2.032,-2.381,7.94E-01,1.19E-02,          ,          ,          ,          ,18500000
 DSO 2     1845,          ,          ,          ,          ,-6.75E-02,5.16E-02,5.68E-01,1.75E-02,18501692
 DSO 1     1851,2.063,-3.97E-01,3.97E-01,3.45E-02,          ,          ,          ,          ,18510000
 DSO 2     1846,          ,          ,          ,          ,8.45E-01,5.08E-01,7.26E-01,1.87E-02,18511692
 DSO 1     1852,2.111,-2.976,9.92E-01,2.14E-02,          ,          ,          ,          ,18520000
 DSO 2     1847,          ,          ,          ,          ,6.87E-01,3.10E-01,6.27E-01,2.98E-02,18521692
 DSO 1     1853,2.19,-1.19,9.92E-01,3.21E-02,          ,          ,          ,          ,18530000
 DSO 2     1848,          ,          ,          ,          ,7.26E-01,4.68E-01,6.47E-01,1.83E-02,18531692
 DSO 1     1854,2.429,5.95E-01,-1.786,2.98E-02,          ,          ,          ,          ,18540000
 DSO 2     1849,          ,          ,          ,          ,6.87E-01,7.26E-01,6.27E-01,2.18E-02,18541692
 DSO 1     1855,1.73,-4.96,3.77,3.10E-02,          ,          ,          ,          ,18550000
 DSO 2     1850,          ,          ,          ,          ,4.09E-01,9.13E-02,1.71E-01,1.87E-02,18551692
 DSO 1     1856,1.794,7.94E-01,1.389,2.86E-02,          ,          ,          ,          ,18560000
 DSO 2     1851,          ,          ,          ,          ,1.71E-01,1.11E-01,4.09E-01,1.55E-02,18561692
 DSO 1     1857,1.825,1.786,4.762,2.62E-02,          ,          ,          ,          ,18570000
 DSO 2     1852,          ,          ,          ,          ,2.70E-01,5.08E-01,5.08E-01,2.34E-02,18571692
 DSO 1     1858,2.048,-4.762,2.976,1.67E-02,          ,          ,          ,          ,18580000
 DSO 2     1853,          ,          ,          ,          ,3.29E-01,5.16E-02,6.07E-01,1.71E-02,18581692
 DSO 1     1859,1.873,-2.579,-5.95E-01,2.74E-02,          ,          ,          ,          ,18590000
 DSO 2     1854,          ,          ,          ,          ,5.28E-01,7.26E-01,8.45E-01,1.83E-02,18591692
 DSO 1     1860,2.079,2.976,-2.976,3.81E-02,          ,          ,          ,          ,18600000
 DSO 2     1855,          ,          ,          ,          ,7.46E-01,5.08E-01,5.68E-01,2.02E-02,18601692
 DSO 1     1861,2.079,-1.587,-7.94E-01,5.36E-02,          ,          ,          ,          ,18610000
 DSO 2     1856,          ,          ,          ,          ,5.08E-01,2.30E-01,7.26E-01,2.30E-02,18611692
 DSO 1     1862,2.032,-1.98E-01,9.92E-01,3.93E-02,          ,          ,          ,          ,18620000
 DSO 2     1857,          ,          ,          ,          ,6.87E-01,5.28E-01,5.48E-01,2.22E-02,18621692
 DSO 1     1863,1.905,-3.175,1.389,2.74E-02,          ,          ,          ,          ,18630000
 DSO 2     1858,          ,          ,          ,          ,3.10E-01,-6.75E-02,2.10E-01,1.31E-02,18631692
 DSO 1     1864,2.079,-3.571,1.786,1.79E-02,          ,          ,          ,          ,18640000
 DSO 2     1859,          ,          ,          ,          ,3.49E-01,2.30E-01,1.51E-01,1.07E-02,18641692
 DSO 1     1865,1.825,-2.778,3.373,2.86E-02,          ,          ,          ,          ,18650000
 DSO 2     1860,          ,          ,          ,          ,1.51E-01,3.18E-02,5.08E-01,1.63E-02,18651692
 DSO 1     1866,2,-3.97E-01,1.786,2.74E-02,          ,          ,          ,          ,18660000
 DSO 2     1861,          ,          ,          ,          ,2.90E-01,3.18E-02,6.07E-01,9.52E-03,18661692
 DSO 1     1867,2.254,5.95E-01,-1.587,1.19E-02,          ,          ,          ,          ,18670000
 DSO 2     1862,          ,          ,          ,          ,9.05E-01,7.46E-01,5.68E-01,1.67E-02,18671692
 DSO 1     1868,2.19,-7.94E-01,1.98E-01,3.10E-02,          ,          ,          ,          ,18680000
 DSO 2     1863,          ,          ,          ,          ,9.64E-01,6.27E-01,8.45E-01,2.22E-02,18681692
 DSO 1     1869,2.095,5.95E-01,1.98E-01,2.62E-02,          ,          ,          ,          ,18690000
 DSO 2     1864,          ,          ,          ,          ,7.26E-01,3.29E-01,8.45E-01,1.75E-02,18691692
 DSO 1     1870,1.857,0,-2.579,2.86E-02,          ,          ,          ,          ,18700000
 DSO 2     1865,          ,          ,          ,          ,8.65E-01,5.68E-01,9.84E-01,1.71E-02,18701692
 DSO 1     1871,1.937,-3.373,1.984,1.67E-02,          ,          ,          ,          ,18710000
 DSO 2     1866,          ,          ,          ,          ,1.19E-02,-1.67E-01,4.68E-01,1.63E-02,18711692
 DSO 1     1872,1.778,-2.579,3.97E-01,3.45E-02,          ,          ,          ,          ,18720000
 DSO 2     1867,          ,          ,          ,          ,3.69E-01,1.51E-01,5.16E-02,1.43E-02,18721692
 DSO 1     1873,2.238,-3.77,2.183,3.69E-02,          ,          ,          ,          ,18730000
 DSO 2     1868,          ,          ,          ,          ,5.87E-01,2.30E-01,7.86E-01,1.23E-02,18731692
 DSO 1     1874,2.127,-3.97E-01,3.968,2.62E-02,          ,          ,          ,          ,18740000
 DSO 2     1869,          ,          ,          ,          ,3.10E-01,2.10E-01,3.49E-01,1.47E-02,18741692
 DSO 1     1875,2.175,9.92E-01,-1.587,3.45E-02,          ,          ,          ,          ,18750000
 DSO 2     1870,          ,          ,          ,          ,8.45E-01,5.68E-01,5.68E-01,2.42E-02,18751692
 DSO 1     1876,1.905,-1.984,1.786,2.26E-02,          ,          ,          ,          ,18760000
 DSO 2     1871,          ,          ,          ,          ,7.66E-01,3.10E-01,6.87E-01,2.06E-02,18761692
 DSO 1     1877,1.873,-5.95E-01,-9.92E-01,4.17E-02,          ,          ,          ,          ,18770000
 DSO 2     1872,          ,          ,          ,          ,3.49E-01,4.48E-01,8.85E-01,1.91E-02,18771692
 DSO 1     1878,2.222,2.183,-1.98E-01,4.17E-02,          ,          ,          ,          ,18780000
 DSO 2     1873,          ,          ,          ,          ,6.27E-01,5.48E-01,5.48E-01,1.79E-02,18781692
 DSO 1     1879,1.556,-1.786,-3.571,3.69E-02,          ,          ,          ,          ,18790000
 DSO 2     1874,          ,          ,          ,          ,2.90E-01,7.26E-01,8.06E-01,2.02E-02,18791692
 DSO 1     1880,1.857,-1.19,1.389,3.21E-02,          ,          ,          ,          ,18800000
 DSO 2     1875,          ,          ,          ,          ,2.90E-01,2.50E-01,4.09E-01,1.27E-02,18801692
 DSO 1     1881,1.905,-5.159,1.389,2.86E-02,          ,          ,          ,          ,18810000
 DSO 2     1876,          ,          ,          ,          ,4.29E-01,9.13E-02,5.48E-01,1.91E-02,18811692
 DSO 1     1882,2.032,1.587,1.587,2.74E-02,          ,          ,          ,          ,18820000
 DSO 2     1877,          ,          ,          ,          ,1.91E-01,-1.27E-01,5.28E-01,1.98E-02,18821692
 DSO 1     1883,1.825,7.94E-01,-7.94E-01,4.29E-02,          ,          ,          ,          ,18830000
 DSO 2     1878,          ,          ,          ,          ,2.70E-01,7.14E-02,3.69E-01,1.43E-02,18831692
 DSO 1     1884,2.079,-5.95E-01,7.94E-01,3.33E-02,          ,          ,          ,          ,18840000
 DSO 2     1879,          ,          ,          ,          ,4.09E-01,6.47E-01,7.06E-01,1.59E-02,18841692
 DSO 1     1885,1.968,-1.389,-1.984,3.10E-02,          ,          ,          ,          ,18850000
 DSO 2     1880,          ,          ,          ,          ,5.87E-01,1.91E-01,1.143,1.83E-02,18851692
 DSO 1     1886,1.937,5.95E-01,-5.95E-01,4.52E-02,          ,          ,          ,          ,18860000
 DSO 2     1881,          ,          ,          ,          ,3.49E-01,6.87E-01,8.65E-01,2.02E-02,18861692
 DSO 1     1887,2.032,-7.94E-01,-1.389,4.52E-02,          ,          ,          ,          ,18870000
