               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,  Timestamp
 DSO 1     1133,3.079     ,-1.59     ,4.76      ,0.1250    ,          ,          ,          ,          ,    3132724
 DSO 2     1127,          ,          ,          ,          ,-0.139    ,1.270     ,0.329     ,0.0067    ,    3133138
 DSO 1     1134,3.746     ,-2.98     ,1.39      ,0.1329    ,          ,          ,          ,          ,    3142724
 DSO 2     1128,          ,          ,          ,          ,-0.179    ,1.409     ,0.340     ,0.0103    ,    3143138
 DSO 1     1135,3.714     ,-1.39     ,5.75      ,0.1091    ,          ,          ,          ,          ,    3152724
 DSO 2     1129,          ,          ,          ,          ,0.258     ,1.329     ,0.448     ,0.0063    ,    3153138
 DSO 1     1136,2.841     ,0.00      ,2.78      ,0.0933    ,          ,          ,          ,          ,    3162724
 DSO 2     1130,          ,          ,          ,          ,-0.060    ,1.131     ,0.352     ,0.0119    ,    3163138
 DSO 1     1137,2.349     ,-0.20     ,3.57      ,0.0714    ,          ,          ,          ,          ,    3172724
 DSO 2     1131,          ,          ,          ,          ,0.020     ,1.250     ,0.519     ,0.0063    ,    3173138
 DSO 1     1138,2.143     ,-4.37     ,3.37      ,0.0972    ,          ,          ,          ,          ,    3182724
 DSO 2     1132,          ,          ,          ,          ,0.040     ,1.349     ,0.376     ,0.0127    ,    3183138
 DSO 1     1139,2.206     ,-3.37     ,5.16      ,0.0337    ,          ,          ,          ,          ,    3192724
 DSO 2     1133,          ,          ,          ,          ,-0.040    ,1.488     ,0.460     ,0.0115    ,    3193138
 DSO 1     1140,2.889     ,-3.37     ,0.79      ,0.0734    ,          ,          ,          ,          ,    3202724
 DSO 2     1134,          ,          ,          ,          ,-0.099    ,1.111     ,0.043     ,0.0079    ,    3203138
 DSO 1     1141,3.460     ,-3.77     ,5.75      ,0.1012    ,          ,          ,          ,          ,    3212724
 DSO 2     1135,          ,          ,          ,          ,-0.238    ,1.448     ,0.055     ,0.0127    ,    3213138
 DSO 1     1142,3.952     ,-4.17     ,3.37      ,0.1012    ,          ,          ,          ,          ,    3222724
 DSO 2     1136,          ,          ,          ,          ,-0.298    ,1.389     ,0.495     ,0.0103    ,    3223138
 DSO 1     1143,3.857     ,-4.17     ,4.76      ,0.0853    ,          ,          ,          ,          ,    3232724
 DSO 2     1137,          ,          ,          ,          ,0.079     ,1.091     ,0.400     ,0.0052    ,    3233138
 DSO 1     1144,3.317     ,2.18      ,6.94      ,0.1131    ,          ,          ,          ,          ,    3242724
 DSO 2     1138,          ,          ,          ,          ,-0.258    ,1.012     ,0.388     ,0.0119    ,    3243138
 DSO 1     1145,2.667     ,-2.38     ,7.34      ,0.1310    ,          ,          ,          ,          ,    3252724
 DSO 2     1139,          ,          ,          ,          ,0.020     ,1.012     ,0.436     ,0.0175    ,    3253138
 DSO 1     1146,2.032     ,-5.75     ,4.76      ,0.0893    ,          ,          ,          ,          ,    3262724
 DSO 2     1140,          ,          ,          ,          ,-0.079    ,1.409     ,0.626     ,0.0119    ,    3263138
 DSO 1     1147,2.079     ,-3.37     ,7.34      ,0.0536    ,          ,          ,          ,          ,    3272724
 DSO 2     1141,          ,          ,          ,          ,-0.139    ,1.151     ,0.555     ,0.0194    ,    3273138
 DSO 1     1148,2.683     ,-1.39     ,5.16      ,0.0913    ,          ,          ,          ,          ,    3282724
 DSO 2     1142,          ,          ,          ,          ,-0.258    ,1.111     ,0.305     ,0.0099    ,    3283138
 DSO 1     1149,3.651     ,-3.57     ,7.74      ,0.0536    ,          ,          ,          ,          ,    3292724
 DSO 2     1143,          ,          ,          ,          ,0.040     ,1.091     ,0.162     ,0.0099    ,    3293138
 DSO 1     1150,4.032     ,-3.77     ,5.75      ,0.0873    ,          ,          ,          ,          ,    3302724
 DSO 2     1144,          ,          ,          ,          ,-0.218    ,1.210     ,0.388     ,0.0079    ,    3303138
 DSO 1     1151,4.032     ,-3.77     ,2.98      ,0.0734    ,          ,          ,          ,          ,    3312724
 DSO 2     1145,          ,          ,          ,          ,-0.139    ,1.369     ,0.329     ,0.0004    ,    3313138
 DSO 1     1152,3.635     ,-0.60     ,6.35      ,0.1171    ,          ,          ,          ,          ,    3322724
 DSO 2     1146,          ,          ,          ,          ,-0.079    ,1.111     ,0.448     ,0.0163    ,    3323138
 DSO 1     1153,3.317     ,-1.19     ,5.36      ,0.0873    ,          ,          ,          ,          ,    3332724
 DSO 2     1147,          ,          ,          ,          ,-0.139    ,1.091     ,0.269     ,0.0179    ,    3333138
 DSO 1     1154,2.730     ,-5.16     ,6.55      ,0.0794    ,          ,          ,          ,          ,    3342724
 DSO 2     1148,          ,          ,          ,          ,0.099     ,0.992     ,0.436     ,0.0175    ,    3343138
 DSO 1     1155,2.873     ,-4.17     ,5.95      ,0.0694    ,          ,          ,          ,          ,    3352724
 DSO 2     1149,          ,          ,          ,          ,-0.159    ,1.210     ,0.579     ,0.0163    ,    3353138
 DSO 1     1156,3.349     ,-3.17     ,6.35      ,0.0992    ,          ,          ,          ,          ,    3362724
 DSO 2     1150,          ,          ,          ,          ,0.159     ,1.012     ,0.376     ,0.0111    ,    3363138
 DSO 1     1157,3.778     ,-2.78     ,5.75      ,0.0813    ,          ,          ,          ,          ,    3372724
 DSO 2     1151,          ,          ,          ,          ,-0.040    ,1.151     ,0.257     ,0.0060    ,    3373138
 DSO 1     1158,4.032     ,-4.76     ,2.38      ,0.1270    ,          ,          ,          ,          ,    3382724
 DSO 2     1152,          ,          ,          ,          ,-0.298    ,1.032     ,0.376     ,0.0099    ,    3383138
 DSO 1     1159,4.032     ,-6.75     ,4.76      ,0.0734    ,          ,          ,          ,          ,    3392724
 DSO 2     1153,          ,          ,          ,          ,-0.099    ,1.091     ,0.221     ,0.0075    ,    3393138
 DSO 1     1160,4.032     ,0.20      ,4.76      ,0.1389    ,          ,          ,          ,          ,    3402724
 DSO 2     1154,          ,          ,          ,          ,0.079     ,1.052     ,0.210     ,0.0075    ,    3403138
 DSO 1     1161,4.032     ,-3.17     ,5.95      ,0.0972    ,          ,          ,          ,          ,    3412724
 DSO 2     1155,          ,          ,          ,          ,0.000     ,0.873     ,0.460     ,0.0230    ,    3413138
 DSO 1     1162,3.381     ,-5.56     ,4.37      ,0.0595    ,          ,          ,          ,          ,    3422724
 DSO 2     1156,          ,          ,          ,          ,0.040     ,1.190     ,0.329     ,0.0183    ,    3423138
 DSO 1     1163,3.190     ,-7.14     ,4.17      ,0.0556    ,          ,          ,          ,          ,    3432724
 DSO 2     1157,          ,          ,          ,          ,0.020     ,1.071     ,0.483     ,0.0147    ,    3433138
 DSO 1     1164,3.413     ,-4.56     ,2.18      ,0.0734    ,          ,          ,          ,          ,    3442724
 DSO 2     1158,          ,          ,          ,          ,0.060     ,1.091     ,0.352     ,0.0206    ,    3443138
 DSO 1     1165,4.032     ,-3.37     ,7.94      ,0.0675    ,          ,          ,          ,          ,    3452724
 DSO 2     1159,          ,          ,          ,          ,0.079     ,0.734     ,0.293     ,0.0131    ,    3453138
 DSO 1     1166,4.032     ,-2.98     ,4.37      ,0.1171    ,          ,          ,          ,          ,    3462724
 DSO 2     1160,          ,          ,          ,          ,-0.040    ,0.774     ,0.352     ,0.0012    ,    3463138
 DSO 1     1167,4.032     ,-2.58     ,2.78      ,0.0694    ,          ,          ,          ,          ,    3472724
 DSO 2     1161,          ,          ,          ,          ,-0.079    ,0.833     ,0.376     ,0.0139    ,    3473138
 DSO 1     1168,4.032     ,-1.98     ,7.34      ,0.0853    ,          ,          ,          ,          ,    3482724
 DSO 2     1162,          ,          ,          ,          ,0.020     ,0.754     ,0.221     ,0.0500    ,    3483138
 DSO 1     1169,3.683     ,-1.98     ,5.95      ,0.0992    ,          ,          ,          ,          ,    3492724
 DSO 2     1163,          ,          ,          ,          ,-0.040    ,0.754     ,0.376     ,0.0131    ,    3493138
 DSO 1     1170,3.492     ,-0.60     ,4.17      ,0.1032    ,          ,          ,          ,          ,    3502724
 DSO 2     1164,          ,          ,          ,          ,-0.099    ,0.873     ,0.638     ,-0.0008   ,    3503138
 DSO 1     1171,2.825     ,-4.17     ,6.15      ,0.0437    ,          ,          ,          ,          ,    3512724
 DSO 2     1165,          ,          ,          ,          ,-0.238    ,0.893     ,0.376     ,0.0274    ,    3513138
 DSO 1     1172,4.032     ,-2.78     ,6.75      ,0.0496    ,          ,          ,          ,          ,    3522724
 DSO 2     1166,          ,          ,          ,          ,-0.179    ,0.853     ,0.293     ,0.0302    ,    3523138
 DSO 1     1173,4.032     ,-2.38     ,4.37      ,0.0734    ,          ,          ,          ,          ,    3532724
 DSO 2     1167,          ,          ,          ,          ,0.119     ,0.972     ,0.221     ,-0.0008   ,    3533138
 DSO 1     1174,2.952     ,-1.98     ,4.96      ,0.0456    ,          ,          ,          ,          ,    3542724
 DSO 2     1168,          ,          ,          ,          ,-0.139    ,0.675     ,0.352     ,0.0056    ,    3543138
 DSO 1     1175,4.032     ,-0.40     ,3.57      ,0.0972    ,          ,          ,          ,          ,    3552724
 DSO 2     1169,          ,          ,          ,          ,0.020     ,0.675     ,0.483     ,0.0179    ,    3553138
 DSO 1     1176,4.032     ,0.20      ,5.56      ,0.1052    ,          ,          ,          ,          ,    3562724
 DSO 2     1170,          ,          ,          ,          ,0.079     ,0.933     ,0.221     ,0.0190    ,    3563138
 DSO 1     1177,4.032     ,1.98      ,7.34      ,0.1091    ,          ,          ,          ,          ,    3572724
 DSO 2     1171,          ,          ,          ,          ,0.139     ,0.397     ,0.352     ,0.0214    ,    3573138
 DSO 1     1178,4.032     ,0.40      ,4.37      ,0.0833    ,          ,          ,          ,          ,    3582724
 DSO 2     1172,          ,          ,          ,          ,-0.298    ,0.556     ,0.519     ,0.0171    ,    3583138
 DSO 1     1179,4.032     ,-4.37     ,3.97      ,0.0516    ,          ,          ,          ,          ,    3592724
 DSO 2     1173,          ,          ,          ,          ,-0.060    ,0.655     ,0.460     ,0.0095    ,    3593138
 DSO 1     1180,4.032     ,-1.19     ,2.58      ,0.0496    ,          ,          ,          ,          ,    3602724
 DSO 2     1174,          ,          ,          ,          ,0.119     ,0.635     ,0.210     ,0.0143    ,    3603138
 DSO 1     1181,4.032     ,-1.19     ,4.17      ,0.0754    ,          ,          ,          ,          ,    3612724
 DSO 2     1175,          ,          ,          ,          ,-0.139    ,0.913     ,0.126     ,0.0075    ,    3613138
 DSO 1     1182,4.032     ,0.40      ,2.58      ,0.0675    ,          ,          ,          ,          ,    3622724
 DSO 2     1176,          ,          ,          ,          ,-0.536    ,0.794     ,0.364     ,0.0087    ,    3623138
 DSO 1     1183,4.032     ,-1.98     ,3.17      ,0.0734    ,          ,          ,          ,          ,    3632724
 DSO 2     1177,          ,          ,          ,          ,-0.020    ,0.774     ,0.340     ,0.0044    ,    3633138
 DSO 1     1184,4.032     ,-2.18     ,5.56      ,0.1091    ,          ,          ,          ,          ,    3642724
 DSO 2     1178,          ,          ,          ,          ,0.099     ,0.833     ,0.340     ,0.0187    ,    3643138
 DSO 1     1185,4.032     ,-0.40     ,2.98      ,0.0853    ,          ,          ,          ,          ,    3652724
 DSO 2     1179,          ,          ,          ,          ,-0.139    ,0.913     ,0.412     ,0.0175    ,    3653138
 DSO 1     1186,4.032     ,2.18      ,4.56      ,0.1052    ,          ,          ,          ,          ,    3662724
 DSO 2     1180,          ,          ,          ,          ,-0.079    ,0.694     ,0.412     ,0.0075    ,    3663138
 DSO 1     1187,4.032     ,-0.20     ,3.77      ,0.0615    ,          ,          ,          ,          ,    3672724
 DSO 2     1181,          ,          ,          ,          ,-0.159    ,0.516     ,0.555     ,0.0194    ,    3673138
 DSO 1     1188,4.032     ,-1.59     ,4.17      ,0.0734    ,          ,          ,          ,          ,    3682724
 DSO 2     1182,          ,          ,          ,          ,-0.079    ,0.516     ,0.448     ,0.0183    ,    3683138
 DSO 1     1189,4.032     ,0.40      ,5.56      ,0.0754    ,          ,          ,          ,          ,    3692724
 DSO 2     1183,          ,          ,          ,          ,-0.417    ,0.774     ,0.233     ,0.0127    ,    3693138
 DSO 1     1190,4.032     ,-2.98     ,2.98      ,0.0437    ,          ,          ,          ,          ,    3702724
 DSO 2     1184,          ,          ,          ,          ,-0.298    ,0.516     ,0.257     ,0.0151    ,    3703138
 DSO 1     1191,4.032     ,-3.37     ,5.75      ,0.0972    ,          ,          ,          ,          ,    3712724
 DSO 2     1185,          ,          ,          ,          ,-0.198    ,0.476     ,0.293     ,0.0044    ,    3713138
 DSO 1     1192,4.032     ,3.37      ,2.58      ,0.1091    ,          ,          ,          ,          ,    3722724
 DSO 2     1186,          ,          ,          ,          ,-0.020    ,0.496     ,0.233     ,0.0147    ,    3723138
 DSO 1     1193,4.032     ,0.00      ,4.76      ,0.1270    ,          ,          ,          ,          ,    3732724
 DSO 2     1187,          ,          ,          ,          ,-0.139    ,0.675     ,0.460     ,0.0063    ,    3733138
 DSO 1     1194,4.032     ,0.60      ,2.38      ,0.0675    ,          ,          ,          ,          ,    3742724
 DSO 2     1188,          ,          ,          ,          ,0.119     ,0.754     ,0.340     ,0.0139    ,    3743138
 DSO 1     1195,4.032     ,0.20      ,2.58      ,0.0794    ,          ,          ,          ,          ,    3752724
 DSO 2     1189,          ,          ,          ,          ,-0.099    ,0.357     ,0.293     ,0.0167    ,    3753138
 DSO 1     1196,4.032     ,0.20      ,5.75      ,0.0575    ,          ,          ,          ,          ,    3762724
 DSO 2     1190,          ,          ,          ,          ,0.040     ,0.536     ,0.293     ,0.0163    ,    3763138
